Name,Platform,Genre,Critic_Score,User_Score,Rating
F1 Race Stars,X360,Racing,64.0,5.7,E
Sing Party,WiiU,Misc,60.0,5.4,E10+
NHL 07,X360,Sports,79.0,5.3,E10+
RollerCoaster Tycoon 3,PC,Strategy,81.0,5,E
Ty the Tasmanian Tiger,GC,Platform,69.0,8.7,E
WWE Road to WrestleMania X8,GBA,Fighting,73.0,7.5,E
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,Role-Playing,67.0,8.4,T
NASCAR 06: Total Team Control,XB,Racing,79.0,5.9,E
BloodRayne 2,PS2,Shooter,70.0,8.5,M
Rory McIlroy PGA Tour,XOne,Action,60.0,4.3,E
The Club,X360,Shooter,76.0,6.8,M
NHL 2002,XB,Sports,89.0,8.8,E
LEGO The Hobbit,XOne,Action,69.0,6.8,E10+
Lightning Returns: Final Fantasy XIII,X360,Role-Playing,69.0,6.6,T
Shadow of Rome,PS2,Action,75.0,8.3,M
NASCAR 2011: The Game,PS3,Racing,62.0,3.7,E
Harry Potter and the Order of the Phoenix,PS2,Action,61.0,8,E10+
Transformers: Cybertron Adventures,Wii,Action,41.0,6.5,T
Stuntman: Ignition,PS2,Racing,71.0,6.4,T
NHL 2K11,Wii,Sports,62.0,5.8,E10+
Fantastic 4,XB,Action,62.0,6.6,T
MotoGP,PS2,Racing,77.0,6,E
Batman: Arkham Origins Blackgate,3DS,Action,68.0,6.8,T
Shadows of the Damned,PS3,Action,77.0,8.1,M
R.U.S.E.,PC,Strategy,76.0,8.1,T
NBA Live 2004,GC,Sports,84.0,9,E
Reign of Fire,PS2,Shooter,56.0,7,M
The Sims 2: Pets,GC,Simulation,66.0,7.3,T
Ultimate NES Remix,3DS,Action,69.0,7.6,E
Tropico 4,PC,Strategy,78.0,7.7,T
The BIGS,X360,Sports,79.0,8.4,E
Jurassic Park: Operation Genesis,PS2,Simulation,75.0,8.9,T
Knockout Kings 2002,XB,Sports,78.0,7.9,T
InuYasha: Feudal Combat,PS2,Fighting,52.0,8.3,T
R.U.S.E.,X360,Strategy,78.0,7,T
Duel Masters,PS2,Strategy,66.0,8.3,E
MotionSports: Adrenaline,X360,Sports,41.0,7.4,E
NBA 07,PS3,Sports,63.0,6.3,E
Call of Juarez: The Cartel,X360,Shooter,47.0,5.7,M
My Japanese Coach,DS,Misc,59.0,6.7,E
Need for Speed: Most Wanted,DS,Racing,45.0,6.1,E
Section 8,X360,Shooter,69.0,7.3,T
ESPN NBA Basketball,XB,Sports,87.0,8.2,E
Lowrider,PS2,Misc,46.0,8.4,T
Family Guy: Back to the Multiverse,PS3,Action,40.0,6.4,M
All-Pro Football 2K8,X360,Sports,75.0,6.8,E10+
Fish Tycoon,DS,Simulation,46.0,7,E
Plants vs. Zombies,X360,Strategy,89.0,8.2,E10+
Batman: Return to Arkham,PS4,Action,73.0,8.5,T
Rune: Viking Warlord,PS2,Action,53.0,7.3,M
The Incredible Hulk,X360,Action,55.0,6.4,T
Panzer Dragoon Orta,XB,Shooter,90.0,8.5,T
America's Test Kitchen: Let's Get Cooking,DS,Simulation,87.0,5.6,E
Suikoden Tierkreis,DS,Role-Playing,76.0,7.4,E10+
Superman Returns,X360,Action,51.0,6.2,T
Shin Megami Tensei: Devil Survivor,DS,Role-Playing,84.0,8.8,T
Tearaway Unfolded,PS4,Platform,81.0,8.1,E
MLB SlugFest 2006,PS2,Sports,56.0,7.5,E10+
Etrian Odyssey II: Heroes of Lagaard,DS,Role-Playing,82.0,8.9,E10+
The Incredible Hulk,PS3,Action,55.0,6.8,T
Deadly Premonition,X360,Action,68.0,8.2,M
Ford Racing 3,PS2,Racing,50.0,6.6,E
The Adventures of Tintin: The Game,PS3,Action,59.0,5.7,E10+
Dragon Ball Z: Tenkaichi Tag Team,PSP,Fighting,63.0,8.6,T
Etrian Odyssey Untold: The Millennium Girl,3DS,Role-Playing,80.0,8.2,T
Final Fantasy V Advance,GBA,Role-Playing,83.0,7.2,E
Star Wars: Bounty Hunter,GC,Shooter,67.0,7.6,T
Dynasty Warriors 7: Xtreme Legends,PS3,Action,64.0,7.8,T
Naruto: Ultimate Ninja Heroes,PSP,Fighting,70.0,6.6,T
Angry Birds Trilogy,X360,Action,63.0,3.5,E
Major League Baseball 2K9,Wii,Sports,61.0,4.5,E
WWE 2K17,XOne,Sports,68.0,5.5,T
Battlestations: Midway,X360,Strategy,73.0,7.1,T
Riding Spirits,PS2,Racing,59.0,9,E
Project CARS,XOne,Racing,81.0,5.8,E
MLB 09: The Show,PSP,Sports,78.0,6.9,E
Bust A Groove 2,PS,Misc,66.0,8.9,E
Armored Core: Nexus,PS2,Simulation,73.0,8.7,T
Evolution Skateboarding,PS2,Sports,44.0,6.7,T
Outlaw Volleyball,XB,Sports,77.0,8.4,M
Batman: Vengeance,GC,Adventure,70.0,5.8,T
Spider-Man: Web of Shadows,PS3,Action,67.0,7.9,T
Legaia 2: Duel Saga,PS2,Role-Playing,67.0,8.4,T
Crash Nitro Kart,GC,Racing,66.0,7.4,E
ExciteBots: Trick Racing,Wii,Racing,77.0,8.6,E
Oddworld: Stranger's Wrath,XB,Adventure,88.0,9.1,T
King of Fighters: Maximum Impact,PS2,Fighting,64.0,6.9,T
Atelier Ayesha: The Alchemist of Dusk,PS3,Role-Playing,70.0,6.6,T
Battleborn,PS4,Shooter,68.0,6.8,T
Drakan: The Ancients' Gates,PS2,Adventure,78.0,9,M
Resident Evil: Revelations,X360,Action,75.0,7.4,M
Tony Hawk: Shred,X360,Sports,53.0,6.6,E
Tokyo Jungle,PS3,Action,74.0,8.4,T
Army of Two: The Devil's Cartel,X360,Shooter,54.0,6.2,M
Puppeteer,PS3,Platform,80.0,8.5,E10+
Tom Clancy's Splinter Cell: Double Agent,PS3,Action,78.0,6.5,M
Resident Evil: Deadly Silence,DS,Action,71.0,8.4,M
Legendary,X360,Shooter,47.0,7.1,M
Peter Jackson's King Kong: The Official Game of the Movie,X360,Action,80.0,7.5,T
Rayman DS,DS,Platform,58.0,7.6,E
All-Star Baseball 2003,XB,Sports,79.0,8.1,E
MTX Mototrax,PS2,Racing,77.0,8.1,E
NBA ShootOut 2004,PS2,Sports,58.0,7.8,E
Nancy Drew: The Mystery of the Clue Bender Society,DS,Adventure,46.0,3.6,E10+
Castlevania: Harmony of Dissonance,GBA,Platform,87.0,8.2,T
Formula One 2001,PS2,Racing,73.0,6,E
Pirates of the Caribbean: Dead Man's Chest,DS,Adventure,63.0,8.6,T
Baldur's Gate: Dark Alliance II,XB,Role-Playing,77.0,7.9,T
Madden NFL 2005,DS,Sports,68.0,7.7,E
MVP Baseball 2004,GC,Sports,89.0,8.5,E
Polarium,DS,Puzzle,73.0,8.4,E
Super Street Fighter II: Turbo Revival,GBA,Fighting,84.0,7.4,T
Secret Weapons Over Normandy,XB,Simulation,77.0,8.8,T
The Elder Scrolls IV: Oblivion,PC,Role-Playing,94.0,8.1,M
Metroid Prime Pinball,DS,Misc,79.0,7.9,E
Teen Titans,PS2,Action,56.0,8.6,E10+
Bomberman Generation,GC,Adventure,81.0,8.5,E
Sega Rally Revo,PSP,Racing,74.0,7.2,E
Surfing H3O,PS2,Sports,46.0,4.6,E
NASCAR 09,X360,Racing,69.0,7.8,E
NASCAR 09,PS3,Racing,65.0,7.5,E
Game of Thrones,X360,Role-Playing,52.0,5.2,M
Silent Hunter 5: Battle of the Atlantic,PC,Simulation,62.0,3.5,T
Amped 2,XB,Sports,80.0,7.7,E
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Role-Playing,64.0,5.6,E10+
NHL 08,PS3,Action,86.0,6.9,E10+
The Legend of Legacy,3DS,Role-Playing,67.0,7.1,E10+
Juiced 2: Hot Import Nights,PS3,Racing,71.0,6.4,T
LEGO Star Wars III: The Clone Wars,PC,Action,76.0,7.5,E10+
The Powerpuff Girls: Chemical X-Traction,PS,Action,30.0,6.3,E
Dead or Alive Xtreme 2,X360,Sports,53.0,6.7,M
PlayStation VR Worlds,PS4,Misc,59.0,7.1,M
Hunted: The Demon's Forge,PS3,Action,57.0,6.2,M
Men of Valor,XB,Shooter,73.0,8,M
Medal of Honor European Assault,GC,Shooter,71.0,7.9,T
Billy Hatcher and the Giant Egg,GC,Platform,71.0,8.7,E
NHL 08,X360,Action,85.0,8.2,E10+
WipEout Fusion,PS2,Racing,83.0,8.5,E
Prison Break: The Conspiracy,PS3,Action,42.0,3.8,T
NHL 06,XB,Sports,79.0,8.4,E10+
Anno 2205,PC,Strategy,72.0,5.9,E10+
Ultimate Fighting Championship,PS,Fighting,53.0,7.4,T
XIII,XB,Shooter,74.0,8.3,M
Up,PS3,Action,65.0,6.5,E10+
Michael Jackson: The Experience,DS,Misc,64.0,6.6,E10+
MotoGP '07,X360,Racing,78.0,7.3,E
Cars,X360,Racing,65.0,6.1,E
Hatsune Miku: Project Diva F 2nd,PS3,Misc,78.0,8.6,T
Need for Speed Rivals,PC,Racing,76.0,3.3,E10+
The Mummy: Tomb of the Dragon Emperor,PS2,Action,38.0,6.8,T
Def Jam Vendetta,GC,Fighting,81.0,8.5,T
The Sims 2,XB,Simulation,75.0,7.1,T
Spider-Man: Web of Shadows,Wii,Action,63.0,6.9,T
The Bureau: XCOM Declassified,PS3,Shooter,69.0,6.7,M
World Series Baseball 2K3,PS2,Sports,87.0,8.7,E
Tony Hawk's Proving Ground,Wii,Sports,57.0,6.2,T
Indiana Jones and the Staff of Kings,PSP,Action,63.0,7.8,T
The Outfit,X360,Action,70.0,7.5,M
Don King Presents: Prizefighter,X360,Sports,56.0,6.4,T
Devil Kings,PS2,Action,64.0,7.4,T
Bolt,X360,Adventure,57.0,7.1,E10+
Spider-Man: Edge of Time,X360,Action,57.0,6.8,T
L.A. Noire: The Complete Edition,PC,Adventure,83.0,7.9,M
Dynasty Warriors 6,PS2,Action,43.0,5.4,T
America's Army: Rise of a Soldier,XB,Shooter,70.0,7.4,T
Grandia,PS,Role-Playing,89.0,6.6,E
Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,Adventure,51.0,7.5,T
"Ed, Edd n Eddy: The Mis-Edventures",GC,Platform,55.0,7.9,E
Armored Core 4,X360,Simulation,65.0,7.2,T
SBK Superbike World Championship,PS3,Racing,59.0,6.1,E10+
Indiana Jones and the Staff of Kings,DS,Action,50.0,6.8,T
X-Men Origins: Wolverine,Wii,Action,53.0,6.1,T
Disgaea 2: Dark Hero Days,PSP,Role-Playing,83.0,7.1,T
Major League Baseball 2K7,PS3,Sports,74.0,4.7,E
Final Fantasy XI: Chains of Promathia,PS2,Role-Playing,77.0,8,T
The Chronicles of Riddick: Assault on Dark Athena,PS3,Shooter,80.0,7.7,M
X-Men Legends II: Rise of Apocalypse,GC,Role-Playing,82.0,6.2,T
TV Superstars,PS3,Misc,56.0,4.9,E
Family Guy: Back to the Multiverse,X360,Action,39.0,5,M
Ninja Gaiden 3,X360,Action,58.0,4.4,M
Sid Meier's Civilization VI,PC,Strategy,88.0,7.3,E10+
Sword Art Online: Lost Song,PS4,Role-Playing,63.0,6.3,T
NBA Courtside 2002,GC,Sports,71.0,7.4,E
F1 2015,XOne,Racing,64.0,5.3,E
Sly Cooper: Thieves in Time,PSV,Platform,75.0,8.2,E10+
Digimon World: Data Squad,PS2,Role-Playing,43.0,8,E10+
Hitman: Absolution,PC,Action,79.0,7,M
Stella Glow,3DS,Role-Playing,79.0,8.7,T
Racquet Sports,Wii,Sports,51.0,8.6,E
Trials Fusion,XOne,Racing,80.0,7.1,E10+
Far Cry Instincts Predator,X360,Shooter,78.0,6.2,M
Onechanbara Z2: Chaos,PS4,Action,57.0,6.5,M
Skylanders SWAP Force,3DS,Platform,68.0,6.4,E10+
Army Men: Sarge's Heroes 2,PS,Shooter,48.0,7.3,T
MLB,PSP,Sports,80.0,7.9,E
Skylanders: SuperChargers,XOne,Action,76.0,5.5,E10+
Ys: Memories of Celceta,PSV,Action,82.0,8.8,T
Britney's Dance Beat,PS2,Misc,63.0,4.8,E
Vexx,PS2,Platform,63.0,7.6,T
Samurai Warriors 4,PS4,Action,76.0,8.1,T
Ace Combat: Assault Horizon Legacy,3DS,Simulation,71.0,7.8,T
TimeSplitters: Future Perfect,PS2,Shooter,84.0,9.1,M
Dynasty Warriors Next,PSV,Action,67.0,7.5,T
Harvest Moon: Magical Melody,GC,Simulation,83.0,8.9,E
Genma Onimusha,XB,Action,83.0,8.6,M
DK: King of Swing,GBA,Platform,70.0,5,E
Turning Point: Fall of Liberty,PS3,Shooter,42.0,5.5,T
Homefront,PC,Shooter,70.0,5.5,M
Corvette,XB,Racing,53.0,8.6,E
Percy Jackson and the Olympians: The Lightning Thief,DS,Role-Playing,56.0,6.9,E10+
Fuel,PS3,Racing,67.0,7.4,E
NBA Live 10,PSP,Sports,64.0,4.2,E
Burnout 2: Point of Impact,XB,Racing,88.0,5.1,E
Super Monkey Ball Deluxe,PS2,Misc,78.0,7.7,E
Kill.Switch,XB,Shooter,75.0,8,T
Lunar: Silver Star Harmony,PSP,Role-Playing,80.0,7.7,T
Peter Jackson's King Kong: The Official Game of the Movie,GC,Action,81.0,8.3,T
Dancing With The Stars,Wii,Misc,42.0,6.2,E10+
The Simpsons: Road Rage,GC,Racing,67.0,7.7,T
Dynasty Warriors 7,X360,Action,58.0,8,T
Total War: Attila,PC,Strategy,80.0,7.3,T
Azurik: Rise of Perathia,XB,Action,52.0,8.5,T
Dragon Ball Z: Sagas,XB,Fighting,51.0,6.1,T
AC/DC LIVE: Rock Band Track Pack,PS3,Misc,60.0,5.3,T
Crash Tag Team Racing,PSP,Racing,68.0,7.1,E10+
Asura's Wrath,X360,Action,71.0,6.5,T
Harvest Moon: Another Wonderful Life,GC,Role-Playing,70.0,9.2,E
Final Fantasy Fables: Chocobo Tales,DS,Adventure,75.0,7.4,E
NCAA College Basketball 2K3,PS2,Sports,83.0,8,E
NHL 17,XOne,Sports,77.0,4,E10+
Bakugan: Battle Brawlers,X360,Action,60.0,5.2,E
Fantastic 4,GC,Action,61.0,4,T
Tony Hawk's American Sk8land,GBA,Sports,64.0,5.4,E
Metro 2033,PC,Shooter,81.0,8.1,M
Valhalla Knights,PSP,Role-Playing,53.0,6.3,E10+
The Adventures of Tintin: The Game,X360,Action,63.0,6.1,E10+
Etrian Mystery Dungeon,3DS,Role-Playing,77.0,7.9,E10+
Zumba Fitness: World Party,XOne,Misc,73.0,6.2,E
Luminous Arc,DS,Role-Playing,70.0,7,T
4x4 EVO 2,XB,Racing,59.0,6.2,E
Grand Theft Auto,GBA,Action,68.0,7.1,M
Avalon Code,DS,Role-Playing,71.0,7.4,E10+
Dreamcast Collection,X360,Misc,53.0,5.2,T
Resident Evil Archives: Resident Evil Zero,Wii,Action,62.0,8.2,M
Rocket League,XOne,Sports,87.0,8.3,E
My Street,PS2,Misc,46.0,3.9,E
Spider-Man: Shattered Dimensions,Wii,Action,75.0,7.7,T
Ghost Rider,PSP,Action,49.0,5.7,T
Shadow Hearts: Covenant,PS2,Role-Playing,85.0,9.1,T
X-Men: Destiny,PS3,Action,50.0,4.8,T
Driver '76,PSP,Racing,57.0,7.9,M
Harry Potter and the Order of the Phoenix,PS3,Action,67.0,6.6,E10+
Midway Arcade Treasures: Extended Play,PSP,Misc,63.0,7.8,M
Dynasty Warriors 6 Empires,X360,Action,59.0,7.3,T
The Testament of Sherlock Holmes,PS3,Adventure,65.0,7.4,M
FIFA World Cup Germany 2006,XB,Sports,77.0,8.4,E
NBA Live 14,PS4,Sports,43.0,2.7,E
G.I. Joe: The Rise of Cobra,X360,Action,42.0,4.7,T
Game of Thrones,PS3,Role-Playing,53.0,5.5,M
LEGO Marvel's Avengers,WiiU,Action,69.0,6.8,E10+
PDC World Championship Darts 2008,Wii,Sports,51.0,5.4,E10+
X-Men: Destiny,X360,Action,47.0,5,T
Pro Evolution Soccer 2014,X360,Action,80.0,4.3,E
Pure Futbol,PS3,Sports,46.0,7.5,E
Afro Samurai,X360,Action,65.0,6.2,M
Ar tonelico Qoga: Knell of Ar Ciel,PS3,Role-Playing,61.0,5.4,M
NASCAR 08,PS2,Racing,56.0,8.2,E
Broken Sword: Shadow of the Templars - The Director's Cut,Wii,Adventure,74.0,8.1,T
Divinity II: Ego Draconis,X360,Role-Playing,62.0,6.4,M
Birds of Steel,PS3,Simulation,73.0,8.4,T
DC Universe Online,PC,Role-Playing,72.0,6.8,T
Bakugan: Battle Brawlers,PS3,Action,63.0,8.2,E
Naruto: Path of the Ninja 2,DS,Role-Playing,62.0,7.5,E10+
Karaoke Revolution Volume 2,PS2,Misc,76.0,7,E
Prince of Persia: The Forgotten Sands,Wii,Action,77.0,8.1,T
Disney's A Christmas Carol,DS,Adventure,66.0,6.5,E
NBA Live 15,PS4,Sports,59.0,5.6,E
NASCAR Thunder 2004,XB,Racing,85.0,9.1,E
Buffy the Vampire Slayer,XB,Action,79.0,9.1,T
Harry Potter and the Goblet of Fire,XB,Action,68.0,5.8,E10+
Sands of Destruction,DS,Role-Playing,63.0,7.9,T
Harry Potter and the Goblet of Fire,DS,Action,68.0,6,E
Viva Pinata: Party Animals,X360,Misc,56.0,6.2,E
World Series Baseball,XB,Sports,85.0,8.8,E
Test Drive: Eve of Destruction,PS2,Racing,73.0,9.1,T
Dynasty Warriors: Gundam Reborn,PS3,Action,64.0,7.5,T
Hatsune Miku: Project Diva f,PSV,Misc,81.0,8,T
The Legend of Heroes: Trails of Cold Steel,PSV,Role-Playing,77.0,7.5,T
Jeremy McGrath Supercross World,PS2,Racing,35.0,3.4,T
The Scorpion King: Rise of the Akkadian,PS2,Action,47.0,7.2,T
The Club,PS3,Shooter,72.0,6.5,M
Meteos,DS,Puzzle,88.0,7.5,E
Star Wars Jedi Knight II: Jedi Outcast,GC,Shooter,75.0,7.8,T
Tom Clancy's Splinter Cell,GC,Action,89.0,8.7,T
Virtua Tennis 4,X360,Sports,70.0,6.2,E
ESPN NHL Hockey,PS2,Sports,90.0,7,E
DiRT Showdown,X360,Racing,75.0,6.4,E10+
The Incredible Hulk: Ultimate Destruction,XB,Action,84.0,8,T
Gundam Battle Assault,PS,Fighting,61.0,7.8,T
XCOM 2,PC,Strategy,88.0,7.1,T
Cross Edge,PS3,Role-Playing,52.0,7.2,T
The Lord of the Rings: Aragorn's Quest,Wii,Action,58.0,7.8,T
Looney Tunes: Acme Arsenal,Wii,Action,27.0,5.1,E10+
Madagascar: Escape 2 Africa,PS3,Action,58.0,6.8,E10+
NBA 2K6,X360,Action,81.0,8.6,E
NASCAR 08,PS3,Racing,57.0,5,E
Mafia,XB,Action,66.0,7.7,M
Grand Slam Tennis 2,PS3,Sports,73.0,5.2,E
Dynasty Warriors: Strikeforce,X360,Action,59.0,5.7,T
Airblade,PS2,Sports,70.0,5.8,T
Epic Mickey 2: The Power of Two,WiiU,Action,57.0,5.6,E
Carnival Island,PS3,Misc,66.0,5.2,E
Tom Clancy's Rainbow Six: Siege,PC,Shooter,79.0,6.9,M
Genji: Dawn of the Samurai,PS2,Action,74.0,8.3,M
The Italian Job,PS2,Racing,55.0,6.3,T
TrackMania: Build to Race,Wii,Racing,74.0,6.8,E
Ultimate Band,Wii,Misc,59.0,5.5,E10+
Freedom Fighters,XB,Shooter,82.0,8.2,T
Soldier of Fortune II: Double Helix,XB,Shooter,61.0,6.5,M
Lunar Knights,DS,Role-Playing,82.0,7.8,E10+
Final Fantasy XI: Treasures of Aht Urhgan,PS2,Role-Playing,87.0,7.1,T
WWE All Stars,3DS,Fighting,71.0,7.4,T
Alundra,PS,Role-Playing,86.0,9,T
Mortal Kombat: Armageddon,Wii,Fighting,71.0,8.4,M
Madden NFL 13,WiiU,Sports,75.0,6.7,E
Transformers: Devastation,PS4,Action,77.0,7.5,T
BlowOut,PS2,Shooter,58.0,6.2,T
NFL Blitz Pro,PS2,Sports,73.0,8.5,E
Tiger Woods PGA Tour 2003,GC,Sports,90.0,8,E
Pinball Hall of Fame: The Gottlieb Collection,PSP,Misc,73.0,8.1,E
Disgaea: Afternoon of Darkness,PSP,Role-Playing,87.0,8.2,T
Toukiden Kiwami,PSV,Action,82.0,8.6,T
SSX On Tour,PSP,Sports,79.0,8.1,E
Rune Factory: Tides of Destiny,PS3,Role-Playing,55.0,7.9,E10+
Ys Seven,PSP,Role-Playing,79.0,8.5,T
Lumines: Electronic Symphony,PSV,Misc,83.0,7.8,E
Tony Hawk's Proving Ground,DS,Sports,79.0,6.7,E10+
The Polar Express,PS2,Adventure,39.0,4.3,E
AC/DC LIVE: Rock Band Track Pack,X360,Misc,63.0,4.9,T
Valhalla Knights 2,PSP,Role-Playing,50.0,5.4,E10+
Spec Ops: The Line,PC,Shooter,76.0,8.2,M
NBA ShootOut 2003,PS2,Sports,62.0,5.9,E
Need For Speed: Undercover,DS,Racing,59.0,6.7,E10+
Rogue Ops,PS2,Action,61.0,9.2,M
Killer is Dead,PS3,Action,64.0,7.9,M
F1 2014,X360,Racing,64.0,4.1,E
Legion: The Legend of Excalibur,PS2,Action,51.0,7,M
Spartan: Total Warrior,PS2,Action,74.0,8.4,M
Justice League Heroes,PSP,Role-Playing,72.0,7.8,T
Conflict: Vietnam,XB,Shooter,60.0,7.3,M
Whirl Tour,PS2,Sports,58.0,7,E
NBA Street: Showdown,PSP,Sports,75.0,8.5,E
pro evolution soccer 2011,Wii,Sports,78.0,5.4,E
Skies of Arcadia Legends,GC,Role-Playing,84.0,9.2,T
Breath of Fire,GBA,Role-Playing,79.0,8.8,E
Risen 2: Dark Waters,PC,Role-Playing,69.0,5.6,M
NCAA Football 2005,GC,Sports,88.0,9,E
Hamtaro: Ham-Ham Games,GBA,Sports,77.0,7.8,E
Soul Sacrifice Delta,PSV,Action,82.0,8.4,M
NASCAR 2011: The Game,Wii,Racing,42.0,3.1,E
Spider-Man: Edge of Time,PS3,Action,58.0,7.2,T
Ride,PS4,Racing,66.0,7,E
Spirit Camera: The Cursed Memoir,3DS,Adventure,54.0,6.1,T
Galactic Wrestling: Featuring Ultimate Muscle,PS2,Fighting,61.0,8,T
FaceBreaker K.O. Party,Wii,Fighting,61.0,5.6,T
Dino Stalker,PS2,Shooter,50.0,6.3,M
Mega Man Zero 3,GBA,Platform,77.0,9,E
Super Swing Golf,Wii,Sports,72.0,7.8,E10+
G-Force,PS3,Action,68.0,7.6,E10+
Luminous Arc 2,DS,Role-Playing,73.0,7.7,T
Shinobi,3DS,Platform,69.0,7.3,T
Tony Hawk's Downhill Jam,DS,Sports,76.0,7,E
Risen 2: Dark Waters,PS3,Role-Playing,47.0,5.2,M
Age of Empires: The Age of Kings,DS,Strategy,80.0,7.9,E10+
MotoGP 09/10,PS3,Racing,70.0,5.4,E
The Lord of the Rings: The Third Age,GBA,Role-Playing,67.0,8.5,T
Dinosaur King,DS,Strategy,61.0,8,E
The Suffering,XB,Action,77.0,8.8,M
Tetris Worlds,GC,Puzzle,47.0,5.6,E
The Sims 4: Get Together,PC,Simulation,72.0,7.3,T
Viewtiful Joe 2,GC,Action,86.0,8.3,T
Child of Eden,PS3,Shooter,81.0,7.8,E10+
Touch the Dead,DS,Shooter,56.0,5.6,M
Nickelodeon Party Blast,XB,Misc,19.0,4.3,E
Jackass the Game,PSP,Action,58.0,7,M
Ragnarok DS,DS,Role-Playing,53.0,5.8,E10+
Shellshock: Nam '67,XB,Shooter,58.0,7,M
Magna Carta: Tears of Blood,PS2,Role-Playing,66.0,7,T
All-Star Baseball 2002,GC,Sports,66.0,5.6,E
Capcom vs. SNK,DC,Fighting,80.0,9,T
Pinball Hall of Fame: The Williams Collection,PS3,Misc,82.0,7.9,E10+
Aliens vs Predator: Requiem,PSP,Action,49.0,5.6,T
Dishonored 2,XOne,Action,88.0,6.8,M
Asphalt: Injection,PSV,Action,49.0,4.8,E10+
From Russia With Love,GC,Action,70.0,8.5,T
Guitar Hero: Smash Hits,PS2,Misc,69.0,8.3,T
NBA Live 09 All-Play,Wii,Sports,51.0,5.9,E
NFL Quarterback Club 2002,PS2,Sports,67.0,7.8,E
NCAA Basketball 09,X360,Sports,70.0,5.6,E
Shin Megami Tensei: Persona,PSP,Role-Playing,78.0,8,T
Lords of the Fallen,XOne,Role-Playing,71.0,6.7,M
LEGO The Lord of the Rings,PC,Action,80.0,8.2,E10+
Growlanser: Heritage of War,PS2,Role-Playing,60.0,7.9,T
Ben 10 Alien Force: Vilgax Attacks,X360,Action,61.0,8.3,E10+
Rugby 2004,PS2,Sports,61.0,6.8,E
Senran Kagura 2: Deep Crimson ,3DS,Action,58.0,6.8,M
NBA 06,PSP,Sports,72.0,5.4,E
KORG DS-10 Synthesizer,DS,Misc,82.0,8.2,E
Naruto: Ninja Council,GBA,Action,60.0,7.1,E10+
Tropico 3,X360,Strategy,75.0,6.6,T
Deadly Creatures,Wii,Action,72.0,8.8,T
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,Fighting,62.0,7.3,T
Dead Island,PC,Action,80.0,6.8,M
NFL 2K3,GC,Sports,92.0,8.3,E
Hunted: The Demon's Forge,X360,Action,61.0,6,M
Britney's Dance Beat,GBA,Misc,53.0,7.4,E
Shrek SuperSlam,GC,Action,70.0,7.8,E10+
Full Auto,X360,Shooter,70.0,7.8,T
Herdy Gerdy,PS2,Adventure,69.0,5,E
Afrika,PS3,Adventure,63.0,6.2,E10+
Over G Fighters,X360,Simulation,49.0,6,T
Angry Birds Star Wars,PS4,Strategy,47.0,2,E
Hot Shots Tennis: Get a Grip,PSP,Sports,80.0,8,E
Star Wars: The Force Unleashed II,DS,Action,43.0,4,T
The Dukes of Hazzard: Return of the General Lee,PS2,Racing,52.0,6.8,E
Crash 'N' Burn,PS2,Racing,63.0,8,T
NBA,PSP,Sports,57.0,6.9,E
Disaster Report,PS2,Action,66.0,8,T
Armored Core V,X360,Simulation,68.0,7.2,T
College Hoops 2K7,X360,Sports,82.0,8.2,E
Rampage: Total Destruction,Wii,Action,46.0,5.6,E10+
The Bard's Tale,PS2,Role-Playing,76.0,8.6,T
Robotech: The Macross Saga,GBA,Shooter,61.0,6.5,E
Conflict Zone,PS2,Strategy,47.0,7.4,T
Code Name: S.T.E.A.M.,3DS,Strategy,69.0,7.7,T
The Bureau: XCOM Declassified,X360,Shooter,68.0,6.7,M
Star Wars: Battlefront,PC,Shooter,72.0,3.5,T
BloodRayne,XB,Shooter,76.0,7.5,M
NHL 2K6,XB,Sports,83.0,7.5,E10+
Hannah Montana: The Movie,X360,Adventure,25.0,3.8,E
Tenchu: Return From Darkness,XB,Action,70.0,7,M
World Poker Tour,PS2,Misc,60.0,8.6,T
Neo Contra,PS2,Shooter,65.0,7.1,M
MVP Baseball,PSP,Sports,67.0,7.7,E
Tony Hawk's American Sk8land,DS,Sports,84.0,8.7,E
Viewtiful Joe 2,PS2,Action,85.0,7.7,T
The BIGS 2,X360,Sports,76.0,6.2,E10+
Quake III: Revolution,PS2,Shooter,84.0,7.2,M
Pac-Man World 3,PS2,Platform,63.0,5.2,E
50 Cent: Blood on the Sand,X360,Shooter,71.0,6.4,M
Journey,PS3,Adventure,92.0,8.8,E
SBK X: Superbike World Championship,PS3,Racing,73.0,7.5,E10+
Dragon Ball: Fusions,3DS,Role-Playing,68.0,7.6,T
Madden NFL 07,DS,Sports,70.0,6.5,E
HBO Boxing,PS,Fighting,26.0,4,E
Bass Pro Shops: The Strike,X360,Sports,63.0,5.8,E
Darkwatch,XB,Shooter,75.0,8.1,M
Disgaea D2: A Brighter Darkness,PS3,Role-Playing,74.0,8.1,T
Maximo vs Army of Zin,PS2,Platform,83.0,7.8,T
Assassin's Creed Syndicate,PC,Action,74.0,5.9,M
Summoner 2,PS2,Role-Playing,76.0,8.3,T
Shadow of Destiny,PS2,Adventure,78.0,8.2,T
